ANIO,MES,CONGLOMERADO,MUESTRA,SELVIV,HOGAR,ESTRATO,LLAVE_PANEL,CCDD,AREA,C201,C203,C204,C205,C206,C207,C208,C300n,NROINF,C301_DIA,C301_MES,C301_ANIO,C303,C304,C305,C306_1,C306_2,C306_3,C306_4,C306_5,C306_6,C306_7,C306_8,C306_9,C306_10,C306_10A,C306_11,C306A,C308_COD,C309_COD,C310,C311,C312,C313,C317,C317A,C318_1,C318_2,C318_3,C318_4,C318_5,C318_6,C318_7,C318_T,C328_T,whoraT,C330,C331,C333,C334,P209H,C335,C338,C339_1,C341_T,C342,C344,C345_1,C347_T,C348,C350,C352,C353,C354,C355,C356,C357_I,C358,C359,SEGURO1,C361_1,C362_1,C361_2,C362_2,C361_3,C362_3,C361_4,C362_4,C361_5,C362_5,C361_6,C362_6,C361_7,C362_7,C361_8,C362_8,C364_1,C365_1,C364_2,C365_2,C364_3,C365_3,C364_4,C365_4,C366,C366_1,C366_2,C375_1,C375_2,C375_3,C375_4,C375_5,C375_6,C376,C377,OCUP300,D341_T,D344,D347_T,D350,D351_T,I339_1,I342,I345_1,I348,INGTOT,INGTOTP,ingtrabw,RESIDENT,Informal_P,DIVISION_LIMA,FAC300_ANUAL
2025,01,00040,5,0083,1,3,202310000405008313,24,1,3,7,1,2,,1,68,3,3,2,6,1956,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6,2,2,3,,,1,1,1,3,2,,2,,2,,2,,2,,2,,2,,1,3,2,,2,,2,,9,5,,2,2,2,2,2,2,10,7,4,,,,,,,,,,,,,1,,,8.4983917216281
2025,01,00040,5,0083,1,3,202310000405008314,24,1,4,7,1,2,,2,57,4,4,3,11,1967,1,,,,,,,,,,,,,,,,9112,8121,2,,3,2,1,1,0,0,0,0,0,0,14,14,,14,1,,1,2,2,1,,,,,,,,,,,,,,,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,5,2,,2,2,2,2,2,2,10,8,1,,,,,,,413,,,413,413,413,1,1,,10.647430576103774
2025,01,00040,5,0083,1,3,202401000405008315,24,1,5,8,1,2,,2,18,5,5,13,11,2006,1,,,,,,,,,,,,,,,,5211,4641,3,5,2,2,1,4,0,0,0,10,10,10,0,30,,30,1,,2,,2,2,2,100,,,,,,,,,,,,,,,2,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,6,5,,2,2,2,2,2,2,10,6,1,,,,,,433,,,,433,433,433,1,1,,11.46669449661795
2025,01,00040,5,0083,1,3,202310000405008315,24,1,6,8,1,2,,2,24,6,6,4,2,2000,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,2,2,6,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,1,5,2,,2,,2,,8,1,,2,2,2,2,2,2,10,8,4,,,,,,,,,,,,,1,,,14.18010847658535
2025,01,00040,5,0083,1,3,202310000405008319,24,1,7,11,1,2,,1,39,7,7,9,5,1985,1,,,,,,,,,,,,,,,,5211,4649,3,5,2,1,1,5,0,8,8,8,8,8,8,48,,48,1,,2,,2,2,4,1200,,,,,,,,,,,,,,,1,1,1,1,2,,2,,2,,2,,2,,2,,2,,1,1,2,,2,,2,,6,5,,2,2,2,2,2,2,10,7,1,,,,,54,1200,,,,1200,1200,1254,1,2,,26.0365456310215
2025,01,00040,5,0083,1,3,202310000405008316,24,1,8,11,1,2,,2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
2025,01,00040,5,0083,1,3,202310000405008317,24,1,9,11,1,2,,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
2025,01,00040,5,0083,1,3,202310000405008318,24,1,10,11,1,2,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
2025,01,00040,5,0084,1,3,202310000405008411,24,1,1,1,1,2,,1,85,1,1,1,11,1939,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,7,1,2,7,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,3,4,,1,2,2,2,2,2,10,8,4,,,,,,,,,,,,,1,,,12.82025962803515
2025,01,00040,5,0084,1,3,202310000405008412,24,1,2,2,1,2,,2,78,2,2,29,7,1946,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,2,2,3,,,1,1,1,4,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,3,0,,2,2,2,2,2,2,10,7,4,,,,,,,,,,,,,1,,,11.549852506538125
2025,01,00040,5,0084,1,3,202310000405008413,24,1,3,3,1,2,,1,44,3,3,26,9,1980,1,,,,,,,,,,,,,,,,9211,122,3,5,3,2,1,2,0,0,0,0,6,0,0,6,,24,2,24,2,,2,2,2,60,,,,,,,,,,,,,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,4,,6,2,2,2,2,2,2,10,7,1,,,,,,260,,,,260,260,260,1,1,,25.2275398975055
2025,01,00040,5,0084,1,3,202310000405008418,24,1,4,11,1,2,,1,72,4,4,24,7,1952,1,,,,,,,,,,,,,,,,9211,122,3,5,3,2,1,5,0,0,0,7,7,0,0,14,,49,2,49,1,1,1,2,2,100,,,,,,,,,,,,,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,4,5,,2,2,2,2,2,2,10,5,1,,,,,,433,,,,433,433,433,1,1,,12.82025962803515
2025,01,00040,5,0084,1,3,202501000405008415,24,1,5,5,1,2,,1,33,5,5,15,6,1991,1,,,,,,,,,,,,,,,,8322,4922,2,,3,2,1,1,0,9,8,9,8,9,8,51,,51,1,,2,,2,2,,,,,,,,,,,,,,,,,1,1,1,5,2,,2,,2,,2,,2,,2,,2,,1,5,2,,2,,2,,6,5,,2,2,2,2,2,2,10,6,1,,,,,,,2250,,,2250,2250,2250,1,1,,26.0365456310215
2025,01,00040,5,0085,1,3,202310000405008511,24,1,1,1,1,2,,2,78,1,1,10,5,1946,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6,2,2,3,,,1,1,1,3,2,,2,,2,,2,,2,,2,,2,,2,,1,3,2,,2,,9,5,,2,2,2,2,2,2,10,7,4,,,,,,,,,,,,,1,,,7.89908449392235
2025,01,00040,5,0180,1,3,202401000405018011,24,1,1,1,1,2,,2,37,1,1,11,11,1987,1,,,,,,,,,,,,,,,,5131,5610,3,5,2,2,1,3,7,7,7,7,7,7,7,49,,49,1,,2,,2,2,1,40,10,,,,,,,,,,,,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,6,5,,2,2,2,2,2,2,10,5,1,300,,,,,1200,,,,1500,1500,1500,1,1,,
2025,01,00040,5,0180,1,3,202401000405018012,24,1,2,3,1,2,,1,16,2,2,24,10,2008,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,2,2,5,,,2,6,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,5,4,,2,2,2,2,2,2,10,7,4,,,,,,,,,,,,,1,,,
2025,01,00040,5,0180,1,3,202401000405018013,24,1,3,3,1,2,,2,14,3,3,24,12,2010,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,2,2,5,,,2,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,5,2,,2,2,2,2,2,2,10,5,4,,,,,,,,,,,,,1,,,
2025,01,00041,9,0094,1,3,202401000419009411,24,1,1,1,1,2,,1,74,1,1,1,8,1950,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,7,1,2,7,,,1,1,1,3,2,,2,,2,,2,,2,,2,,2,,2,,1,3,2,,2,,6,5,,2,2,2,2,2,2,10,7,4,,,,,,,,,,,,,1,,,6.527633575501975
2025,01,00041,9,0094,1,3,202401000419009412,24,1,2,3,1,2,,1,31,2,2,1,7,1993,1,,,,,,,,,,,,,,,,4321,4711,3,5,1,,4,380,4,4,4,4,0,4,4,24,,24,1,,2,,2,2,4,850,50,,,,,,,,,,,,,,1,1,1,1,2,,2,,2,,2,,2,,2,,2,,1,1,2,,2,,2,,10,4,,2,2,2,2,2,2,10,7,1,50,,,,70,850,,,,900,900,970,1,2,,6.848092521438825
2025,01,00041,9,0094,1,3,202401000419009413,24,1,3,3,1,2,,2,37,3,3,23,1,1987,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,8,1,1,13,2,4,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,9,3,,2,2,2,2,2,2,10,7,2,,,,,,,,,,,,,1,,,6.451719664605725
2025,01,00041,9,0094,1,3,202401000419009414,24,1,4,5,1,2,,1,15,4,4,4,1,2010,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,8,2,2,3,,,2,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,5,3,,2,2,2,2,2,2,10,7,4,,,,,,,,,,,,,1,,,7.3873222684124
2025,01,00041,9,0095,1,3,202401000419009511,24,1,1,1,1,2,,1,80,1,1,8,10,1944,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,8,1,1,13,1,4,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,1,5,2,,2,,2,,4,5,,2,2,2,2,2,2,10,7,2,,,,,,,,,,,,,1,,,6.264725713474625
2025,01,00041,9,0095,1,3,202401000419009515,24,1,2,3,1,2,,1,29,2,2,8,5,1995,1,,,,,,,,,,,,,,,,9622,7120,3,5,1,,2,50,0,0,0,0,0,0,3,3,,3,1,,1,1,1,2,2,50,,,,,,,,,,,,,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,6,5,,2,2,2,2,2,2,10,7,1,,,,,,217,,,,217,217,217,1,1,,12.72297298473
2025,01,00041,9,0095,1,3,202401000419009512,24,1,3,3,1,2,,2,37,3,3,5,4,1987,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,1,2,6,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,6,5,,2,2,2,2,2,2,10,7,4,,,,,,,,,,,,,1,,,6.327531889640075
2025,01,00041,9,0095,1,3,202401000419009513,24,1,4,5,1,2,,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
2025,01,00041,9,0095,1,3,202401000419009514,24,1,5,5,1,2,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
2025,01,00041,9,0095,2,3,202401000419009521,24,1,1,1,1,2,,1,44,1,1,2,8,1980,1,,,,,,,,,,,,,,,,8322,4922,2,,3,2,1,1,0,9,9,10,9,10,9,56,,56,1,,2,,2,2,,,,,,,,,,,,,,,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,6,5,,2,2,2,2,2,2,10,7,1,,,,,,,1086,,,1086,1086,1086,1,1,,12.72297298473
2025,01,00041,9,0095,2,3,202401000419009522,24,1,2,2,1,2,,2,36,2,2,15,9,1988,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,1,1,6,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,6,5,,2,2,2,2,2,2,10,7,4,,,,,,,,,,,,,1,,,6.327531889640075
2025,01,00041,9,0095,2,3,202401000419009523,24,1,3,3,1,2,,2,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
2025,01,00041,9,0096,1,3,202401000419009611,24,1,1,1,1,2,,1,41,1,1,23,4,1983,1,,,,,,,,,,,,,,,,5112,8411,3,2,,,5,9998,0,8,8,8,8,8,8,48,,48,1,,2,,2,2,4,1370,,,,,,,,,,,,,,,1,1,1,1,2,,2,,2,,2,,2,,2,,2,,1,1,2,,2,,2,,8,1,,2,2,2,2,2,2,10,5,1,,,,,253,1370,,,,1370,1370,1623,1,2,,6.848092521438825
2025,01,00041,9,0096,1,3,202401000419009612,24,1,2,2,1,2,,2,33,2,2,27,3,1991,1,,,,,,,,,,,,,,,,3212,8690,3,5,1,,1,2,0,8,8,8,8,8,8,48,,48,1,,2,,2,2,4,1150,,,,,,,,,,,,,,,1,1,1,1,2,,2,,2,,2,,2,,2,,2,,1,1,2,,2,,2,,9,3,,2,2,2,2,2,2,10,5,1,,,,,84,1150,,,,1150,1150,1234,1,2,,6.451719664605725
2025,01,00041,9,0096,1,3,202401000419009613,24,1,3,3,1,2,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
2025,01,00041,9,0097,1,3,202401000419009711,24,1,1,1,1,2,,2,82,1,1,27,5,1942,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,2,2,3,,,1,1,1,4,2,,2,,2,,2,,2,,2,,2,,2,,1,4,2,,2,,3,2,,2,2,2,2,2,2,10,8,4,,,,,,,,,,,,,1,,,5.6439307848587
2025,01,00041,9,0097,1,3,202401000419009712,24,1,2,3,1,2,,1,47,2,2,7,2,1977,1,,,,,,,,,,,,,,,,9211,112,3,5,3,2,1,3,0,0,7,0,7,7,0,21,,48,2,48,1,1,1,2,2,150,,,,,,,,,,,,,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,5,2,,2,2,2,2,2,2,10,6,1,,,,,,650,,,,650,650,650,1,1,,6.527633575501975
2025,01,00041,9,0097,1,3,202401000419009713,24,1,3,3,1,2,,1,50,3,3,28,1,1974,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,8,1,1,13,1,8,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,3,,3,2,1,2,2,2,2,10,7,2,,,,,,,,,,,,,1,,,6.264725713474625
2025,01,00041,9,0115,1,3,202401000419011511,24,1,1,1,1,2,,2,43,1,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
2025,01,00041,9,0115,1,3,202404000419011512,24,1,2,2,1,2,,1,30,2,2,22,11,1994,1,,,,,,,,,,,,,,,,7231,4540,2,,3,2,1,1,0,9,8,6,9,9,8,49,3,52,1,,1,1,1,2,,,,,,200,,,,,,,,,,,1,6,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,6,5,,2,2,2,2,2,2,10,5,1,,,,,,,1289,200,,1489,1289,1489,1,1,,
2025,01,00041,9,0115,1,3,202401000419011512,24,1,3,3,1,2,,2,17,3,3,20,2,2007,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,2,2,3,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,6,5,,2,2,2,2,2,2,10,7,4,,,,,,,,,,,,,1,,,
2025,01,00041,10,0026,1,3,2024010004110002611,24,1,1,1,1,2,,2,84,1,1,8,5,1940,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,8,2,2,3,,,1,1,1,4,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,4,5,,1,2,2,2,2,2,10,6,4,,,,,,,,,,,,,1,,,5.6439307848587
2025,01,00041,10,0026,1,3,2024010004110002612,24,1,2,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,
2025,01,00041,10,0026,1,3,2024010004110002613,24,1,3,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,
2025,01,00041,10,0027,1,3,2025010004110002711,24,1,1,1,1,2,,1,33,1,1,8,8,1991,1,,,,,,,,,,,,,,,,5120,8423,3,2,,,5,9998,0,8,8,8,8,8,8,48,,48,1,,2,,2,2,4,1500,120,,,,,,,,,,,,,,1,1,1,1,2,,2,,2,,2,,2,,2,,2,,1,1,2,,2,,2,,9,3,,2,2,2,2,2,2,10,5,1,520,,,,50,1500,,,,2020,2020,2070,1,2,,6.848092521438825
2025,01,00041,10,0028,1,3,2024040004110002811,24,1,1,1,1,2,,1,25,1,1,17,11,1999,1,,,,,,,,,,,,,,,,8321,4922,2,,3,2,1,1,7,7,7,7,6,7,6,47,,47,1,,2,,2,2,,,,,,,,,,,,,,,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,5,3,,2,2,2,2,2,2,10,8,1,,,,,,,900,,,900,900,900,1,1,,12.72297298473
2025,01,00041,10,0028,1,3,2025010004110002812,24,1,2,2,1,2,,2,22,2,2,30,6,2002,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,2,2,6,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,5,4,,2,2,2,2,2,2,10,5,4,,,,,,,,,,,,,1,,,5.6032949367446
2025,01,00041,10,0028,1,3,2025010004110002814,24,1,3,3,1,2,,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
2025,01,00041,10,0028,1,3,2025010004110002813,24,1,4,11,1,2,,1,20,4,4,13,5,2004,1,,,,,,,,,,,,,,,,8321,4922,2,,3,2,1,1,7,8,8,7,9,9,7,55,,55,1,,2,,2,2,,,,,,,,,,,,,,,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,6,5,,2,2,2,2,2,2,10,5,1,,,,,,,950,,,950,950,950,1,1,,7.3873222684124
2025,01,00041,10,0029,1,3,2024010004110002911,24,1,1,1,1,2,,1,43,1,1,24,5,1981,1,,,,,,,,,,,,,,,,3113,311,3,5,1,,5,600,0,8,8,8,8,8,8,48,,48,1,,2,,2,2,3,960,8,,,,,,,,,,,,,,1,1,1,1,2,,2,,2,,2,,2,,2,,2,,1,1,2,,2,,2,,9,3,,2,2,2,2,2,2,10,5,1,240,,,,350,1920,,,,2160,2160,2510,1,2,,6.848092521438825
2025,01,00041,10,0029,1,3,2024010004110002912,24,1,2,2,1,2,,2,39,2,2,14,7,1985,1,,,,,,,,,,,,,,,,9112,8530,3,2,,,5,9989,0,8,8,8,8,8,0,40,,40,1,,2,,2,2,4,1300,,,,,,,,,,,,,,,1,1,1,1,2,,2,,2,,2,,2,,2,,2,,1,1,2,,2,,2,,9,3,,2,2,2,2,2,2,10,5,1,,,,,83,1300,,,,1300,1300,1383,1,2,,6.451719664605725
2025,01,00041,10,0029,1,3,2024010004110002913,24,1,3,3,1,2,,1,18,3,3,20,11,2006,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,2,2,5,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,10,1,,2,2,2,2,2,2,10,5,4,,,,,,,,,,,,,1,,,5.117980878517725
2025,01,00041,10,0029,1,3,2024010004110002914,24,1,4,3,1,2,,2,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
2025,01,00041,12,0032,1,3,2025010004112003211,24,1,1,1,1,2,,1,83,1,1,14,5,1941,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,8,1,1,3,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,3,2,,2,2,2,2,2,2,10,5,4,,,,,,,,,,,,,1,,,6.264725713474625
2025,01,00041,12,0033,1,3,2025010004112003311,24,1,1,1,1,2,,2,60,1,1,26,6,1964,1,,,,,,,,,,,,,,,,5212,4721,3,5,3,2,1,2,0,10,10,10,10,10,10,60,,60,1,,2,,2,2,2,180,111,,,,,,,,,,,,,,1,6,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,11,5,,2,2,2,2,2,2,10,5,1,481,,,,,779,,,,1260,1260,1260,1,1,,3.85995285413485
2025,01,00041,12,0033,1,3,2025010004112003312,24,1,2,3,1,2,,2,31,2,2,28,6,1993,1,,,,,,,,,,,,,,,,5131,5610,3,5,3,2,1,5,9,9,9,9,9,9,9,63,,63,1,,2,,2,2,1,30,91,,,,,,,,,,,,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,6,5,,2,2,2,2,2,2,10,5,1,394,,,,,900,,,,1294,1294,1294,1,1,,6.327531889640075
2025,01,00041,12,0033,1,3,2025010004112003313,24,1,3,5,1,2,,2,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
2025,01,00041,12,0033,1,3,2025010004112003314,24,1,4,5,1,2,,2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
2025,01,00041,12,0033,1,3,2025010004112003315,24,1,5,5,1,2,,1,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
2025,01,00041,12,0034,1,3,2025010004112003411,24,1,1,1,1,2,,2,54,1,1,15,3,1970,1,,,,,,,,,,,,,,,,4120,8521,3,2,,,5,9998,0,8,8,8,8,8,0,40,,40,1,,2,,2,2,4,1700,,,,,,,,,,,,,,,2,1,1,1,2,,2,,2,,2,,2,,2,,2,,1,1,2,,2,,2,,9,3,,2,2,2,2,2,2,10,8,1,,,,,50,1700,,,,1700,1700,1750,1,2,,3.85995285413485
2025,01,00041,12,0034,1,3,2025010004112003412,24,1,2,3,1,2,,1,29,2,2,16,8,1995,1,,,,,,,,,,,,,,,,2611,6910,2,,3,2,1,1,0,5,3,5,5,5,3,26,,26,1,,2,,2,2,,,,,,,,,,,,,,,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,1,5,2,,2,,2,,12,1,,2,2,2,2,2,2,10,7,1,,,,,,,1120,,,1120,1120,1120,1,1,,6.848092521438825
2025,01,00041,12,0034,1,3,2025010004112003413,24,1,3,4,1,2,,2,22,3,3,17,2,2002,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,2,2,1,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,1,5,2,,2,,2,,8,2,,2,2,2,2,2,2,10,5,4,,,,,,,,,,,,,1,,,6.92922708046115
2025,01,00041,12,0041,1,3,2025010004112004111,24,1,1,1,1,2,,1,30,1,1,1,11,1994,1,,,,,,,,,,,,,,,,220,8423,3,1,,,5,9998,0,17,7,0,17,7,0,48,,48,1,,2,,2,2,4,3100,24,,,,,,,,,,,,,,1,4,2,,2,,2,,1,1,2,,2,,2,,2,,2,,2,,2,,1,1,9,3,,2,2,2,2,2,2,10,5,1,104,,,,50,3100,,,,3204,3204,3254,1,2,,6.848092521438825
2025,01,00041,12,0041,1,3,2025010004112004112,24,1,2,2,1,2,,2,33,2,2,7,1,1992,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,2,2,6,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,6,5,,2,2,2,2,2,2,10,6,4,,,,,,,,,,,,,1,,,6.327531889640075
2025,01,00041,12,0041,1,3,2025010004112004113,24,1,3,3,1,2,,1,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
2025,01,00041,12,0041,1,3,2025010004112004114,24,1,4,3,1,2,,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
2025,01,00041,12,0103,1,3,2025010004112010311,24,1,1,1,1,2,,1,29,1,1,29,12,1995,1,,,,,,,,,,,,,,,,3322,4630,3,5,1,,1,12,0,8,8,8,8,8,8,48,,48,1,,2,,2,2,4,1200,,,,,,,,,,,,,,,1,1,1,1,2,,2,,2,,2,,2,,2,,2,,1,1,2,,2,,2,,10,4,,2,2,2,2,2,2,10,5,1,,,,,17,1200,,,,1200,1200,1217,1,2,,
